id,major_category,major_code,mid_category,sub_category,sub_category_en,isco_code,onet_code,region,country_or_region,iso_code,type,employer_type,typical_education,typical_entry_age,locality,learning_cost,education_req,growth_coeff,career_lifespan,opportunity,market_size,supply_demand,developed_scarcity,value_added,cost_performance,stability,safety,occupational_disease,overtime,burnout,skill_versatility,career_switch,reputation_variance,ai_resistance,social_status,remote_friendly,autonomy,family_friendly,fulfillment,entrepreneurship,gender_equality,age_flexibility,social_interaction,physical_demand,license_barrier,cycle_sensitivity,side_job_compat,intl_mobility,industry_monopoly,trend_2000_2026,trend_5yr,demand_direction,ai_timeline,composite_index,summary_zh,summary_en,data_source
ART-0101-PH-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,东南亚,菲律宾,PH,country,general,本科,25-35,global,5.8,4.9,5.3,8.0,5.4,5.5,4.7,4.7,6.6,4.3,3.2,6.4,5.9,4.0,5.4,5.8,5.4,4.5,6.7,8.2,4.1,8.6,3.0,9.0,7.5,5.7,5.0,7.2,3.8,2.0,6.9,5.2,6.6,5.0,2,1,→,2032-2038,5.55,菲律宾电影导演：收入/口碑分化大，就业波动大，职业成就感高,"Philippines Film Director: high income/reputation variance, volatile employment, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-IN-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,南亚,印度,IN,country,general,本科,25-35,global,5.8,5.0,6.2,8.0,6.7,6.6,5.6,5.0,7.6,4.2,3.0,6.4,5.9,3.2,5.0,5.9,5.6,4.4,6.7,8.5,3.8,8.6,2.9,8.9,7.7,4.1,5.1,6.8,4.1,1.8,6.9,5.4,6.6,5.0,3,1,→,2032-2038,5.67,印度电影导演：收入/口碑分化大，就业波动大，职业成就感高,"India Film Director: high income/reputation variance, volatile employment, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-PK-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,南亚,巴基斯坦,PK,country,general,本科,25-35,global,5.3,5.0,5.0,7.5,5.3,5.2,4.5,4.4,6.3,3.6,2.9,6.2,6.0,4.1,5.0,5.9,5.0,4.7,6.5,8.0,4.1,8.7,3.0,8.7,7.5,3.9,4.7,7.0,4.3,1.7,7.3,5.4,5.8,5.1,2,1,→,2032-2038,5.32,巴基斯坦电影导演：收入/口碑分化大，就业波动大，职业成就感高,"Pakistan Film Director: high income/reputation variance, volatile employment, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-BD-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,南亚,孟加拉国,BD,country,general,本科,25-35,global,5.5,4.7,4.9,7.4,5.1,4.7,4.8,4.5,6.4,3.7,2.8,6.4,5.8,3.6,5.4,5.9,5.4,4.6,6.3,7.9,4.0,8.8,2.8,9.0,7.3,4.3,4.8,6.7,3.7,1.9,7.3,5.2,6.2,5.0,2,1,→,2032-2038,5.34,孟加拉国电影导演：收入/口碑分化大，就业波动大，职业成就感高,"Bangladesh Film Director: high income/reputation variance, volatile employment, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-AE-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,中亚/西亚,阿联酋,AE,country,general,本科,25-35,global,5.7,5.3,5.6,7.9,5.8,5.7,5.4,5.0,8.5,5.1,4.3,6.5,5.7,4.0,5.5,6.2,5.5,4.5,6.5,8.8,4.2,8.8,3.0,8.9,7.3,4.7,4.7,7.1,3.8,2.2,6.9,5.7,7.5,5.4,2,1,→,2032-2038,5.8,阿联酋电影导演：薪资回报高，收入/口碑分化大，职业成就感高,"United Arab Emirates Film Director: high compensation, high income/reputation variance, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-IL-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,中亚/西亚,以色列,IL,country,general,本科,25-35,global,5.8,5.5,5.5,8.0,5.3,5.2,5.1,5.1,8.4,5.1,3.2,6.5,5.8,4.0,5.5,6.1,5.6,4.7,6.6,9.0,4.2,9.1,3.7,9.3,7.3,5.7,5.3,7.0,4.2,1.8,6.8,5.4,7.3,5.1,2,1,→,2032-2038,5.78,以色列电影导演：薪资回报高，收入/口碑分化大，就业波动大,"Israel Film Director: high compensation, high income/reputation variance, volatile employment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-SA-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,中亚/西亚,沙特阿拉伯,SA,country,general,本科,25-35,global,5.8,4.9,5.1,8.1,4.9,4.8,4.9,4.2,8.0,4.8,3.8,6.5,5.7,4.1,5.5,5.7,5.6,4.7,6.3,8.1,4.1,8.6,3.0,8.7,7.4,4.2,4.8,7.3,3.7,2.3,6.8,5.4,6.1,5.3,2,1,→,2032-2038,5.52,沙特阿拉伯电影导演：薪资回报高，收入/口碑分化大，职业成就感高,"Saudi Arabia Film Director: high compensation, high income/reputation variance, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-TR-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,中亚/西亚,土耳其,TR,country,general,本科,25-35,global,5.3,5.1,5.7,8.1,6.0,5.9,5.4,5.3,7.1,4.4,2.9,6.5,5.6,4.0,5.2,6.1,5.3,4.4,6.3,8.6,3.7,8.7,3.1,9.0,7.2,4.5,5.1,6.8,3.9,1.8,7.5,5.2,6.6,5.3,2,1,→,2032-2038,5.61,土耳其电影导演：收入/口碑分化大，就业波动大，职业成就感高,"Turkey Film Director: high income/reputation variance, volatile employment, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-GB-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,西欧,英国,GB,country,general,本科,25-35,global,5.5,5.2,6.0,8.0,6.3,6.5,5.9,5.6,8.7,5.1,3.9,6.6,5.9,4.9,5.8,6.1,5.6,4.3,6.7,9.2,3.9,9.1,4.0,9.5,7.5,5.9,5.2,7.1,4.2,2.0,7.1,5.8,7.5,5.0,3,2,↑,2032-2038,6.07,英国电影导演：薪资回报高，收入/口碑分化大，职业成就感高,"United Kingdom Film Director: high compensation, high income/reputation variance, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-FR-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,西欧,法国,FR,country,general,本科,25-35,global,5.5,5.2,6.1,8.5,6.2,6.1,5.8,5.7,8.6,5.2,3.9,6.9,6.5,4.7,6.1,6.3,5.5,4.0,6.6,8.7,4.5,9.0,3.9,9.1,7.7,5.8,5.5,6.9,3.8,2.3,6.9,5.5,7.3,4.7,2,2,↑,2032-2038,6.1,法国电影导演：薪资回报高，收入/口碑分化大，职业成就感高,"France Film Director: high compensation, high income/reputation variance, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-DE-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,西欧,德国,DE,country,general,本科,25-35,global,5.6,5.0,5.9,8.2,5.9,6.2,5.2,5.9,8.8,4.9,4.2,6.8,6.3,4.9,6.5,6.3,5.4,4.2,6.7,8.8,3.9,9.0,4.4,9.2,8.1,5.7,5.3,7.2,4.2,2.3,6.5,5.5,7.1,5.0,2,1,→,2032-2038,6.08,德国电影导演：薪资回报高，收入/口碑分化大，职业成就感高,"Germany Film Director: high compensation, high income/reputation variance, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-NL-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,西欧,荷兰,NL,country,general,本科,25-35,global,5.8,5.3,5.8,8.4,5.7,5.5,5.5,5.9,8.8,5.2,4.1,6.8,6.2,5.7,6.2,5.9,5.8,4.4,6.8,8.7,4.5,9.5,4.6,9.4,7.8,6.4,5.0,6.9,4.3,1.8,6.9,5.7,7.8,5.2,2,1,→,2032-2038,6.13,荷兰电影导演：薪资回报高，收入/口碑分化大，职业成就感高,"Netherlands Film Director: high compensation, high income/reputation variance, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-CH-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,西欧,瑞士,CH,country,general,本科,25-35,global,6.0,4.9,5.8,8.6,5.6,5.3,5.3,5.1,9.4,5.0,4.8,6.8,6.2,5.4,6.0,6.2,5.9,4.6,6.3,9.0,4.2,9.1,4.3,9.3,7.4,5.6,5.1,7.0,3.8,1.9,6.7,5.6,7.3,5.1,2,1,→,2032-2038,6.05,瑞士电影导演：薪资回报高，收入/口碑分化大，职业成就感高,"Switzerland Film Director: high compensation, high income/reputation variance, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-SE-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,北欧,瑞典,SE,country,general,本科,25-35,global,5.6,5.1,5.8,8.1,5.3,5.7,5.3,5.3,8.6,4.6,4.6,6.9,6.6,5.8,6.5,5.9,5.6,4.6,6.6,8.9,4.0,9.4,4.8,9.1,7.5,6.7,5.3,6.7,4.3,1.8,6.6,5.8,7.5,4.7,2,1,→,2032-2038,6.07,瑞典电影导演：薪资回报高，收入/口碑分化大，职业成就感高,"Sweden Film Director: high compensation, high income/reputation variance, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-DK-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,北欧,丹麦,DK,country,general,本科,25-35,global,5.5,5.2,5.2,8.3,5.3,5.3,4.8,4.8,8.4,4.9,4.2,6.7,6.6,5.8,6.4,6.0,5.5,4.5,6.3,8.5,4.3,9.3,4.5,9.1,7.8,6.6,5.4,6.8,3.9,2.3,6.4,5.8,7.4,5.1,2,1,→,2032-2038,5.95,丹麦电影导演：薪资回报高，收入/口碑分化大，职业成就感高,"Denmark Film Director: high compensation, high income/reputation variance, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-FI-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,北欧,芬兰,FI,country,general,本科,25-35,global,5.4,5.1,5.3,8.6,5.4,4.8,5.1,5.1,7.8,4.9,4.5,6.8,6.4,6.0,6.5,6.3,5.4,4.3,6.6,8.5,4.1,9.6,4.6,8.7,7.7,6.5,5.4,7.2,3.8,2.0,6.9,5.7,7.0,5.1,2,1,→,2032-2038,5.99,芬兰电影导演：收入/口碑分化大，职业成就感高,"Finland Film Director: high income/reputation variance, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-IT-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,南欧,意大利,IT,country,general,本科,25-35,global,5.5,4.9,5.9,7.9,5.6,6.3,5.3,6.0,7.6,5.1,3.5,6.6,6.1,4.5,6.0,6.1,5.3,4.2,6.6,9.0,3.8,8.9,4.0,9.3,7.4,5.0,5.2,7.0,3.8,1.8,7.0,5.3,6.7,4.8,2,1,→,2032-2038,5.89,意大利电影导演：收入/口碑分化大，就业波动大，职业成就感高,"Italy Film Director: high income/reputation variance, volatile employment, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-ES-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,南欧,西班牙,ES,country,general,本科,25-35,global,5.4,5.3,5.6,7.9,6.0,6.0,5.1,5.0,7.5,4.6,3.7,6.6,6.1,4.2,5.6,5.9,5.9,4.5,6.3,8.8,4.4,8.9,4.0,9.0,7.4,5.5,5.1,7.1,3.9,1.8,6.8,5.3,6.7,5.3,2,1,→,2032-2038,5.77,西班牙电影导演：收入/口碑分化大，职业成就感高,"Spain Film Director: high income/reputation variance, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-PT-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,南欧,葡萄牙,PT,country,general,本科,25-35,global,5.4,5.3,5.4,8.2,5.2,5.1,4.9,4.7,7.4,4.3,3.5,6.7,6.1,4.7,5.8,5.9,5.4,4.5,6.2,8.2,4.4,9.1,3.7,9.0,7.7,6.0,5.0,6.8,3.9,2.1,7.2,5.6,7.1,5.1,2,1,→,2032-2038,5.68,葡萄牙电影导演：收入/口碑分化大，就业波动大，职业成就感高,"Portugal Film Director: high income/reputation variance, volatile employment, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-PL-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,东欧,波兰,PL,country,general,本科,25-35,global,5.7,4.9,5.3,8.3,5.6,5.3,5.1,5.2,7.8,4.6,3.6,6.5,6.0,4.2,6.0,6.2,5.4,4.4,6.7,8.4,3.8,8.8,4.0,9.1,7.8,5.2,5.2,6.9,3.8,2.0,6.7,5.7,7.1,5.3,2,1,→,2032-2038,5.79,波兰电影导演：收入/口碑分化大，职业成就感高,"Poland Film Director: high income/reputation variance, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-CZ-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,东欧,捷克,CZ,country,general,本科,25-35,global,5.8,5.3,5.4,8.0,5.6,5.2,4.8,5.0,7.6,4.5,4.1,6.7,6.0,5.1,6.0,6.2,5.6,4.5,6.2,8.6,4.2,9.2,3.9,9.2,7.4,5.2,4.9,6.9,3.8,2.0,7.0,5.9,7.2,4.9,2,1,→,2032-2038,5.78,捷克电影导演：收入/口碑分化大，职业成就感高,"Czech Republic Film Director: high income/reputation variance, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-RU-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,东欧,俄罗斯,RU,country,general,本科,25-35,global,5.8,4.8,5.8,7.6,6.0,6.1,5.4,4.8,7.1,4.5,3.0,6.5,5.9,4.3,5.5,6.3,5.6,4.3,6.5,8.7,4.1,9.0,3.0,9.1,7.3,5.0,5.1,6.7,4.2,2.0,7.4,5.2,5.5,5.0,2,1,→,2032-2038,5.64,俄罗斯电影导演：收入/口碑分化大，就业波动大，职业成就感高,"Russia Film Director: high income/reputation variance, volatile employment, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-US-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,北美,美国,US,country,general,本科,25-35,global,5.5,5.1,6.6,8.0,6.9,7.1,5.8,6.0,9.0,5.6,3.4,6.5,6.0,4.1,5.7,6.4,5.7,4.3,6.7,9.3,4.2,9.1,3.5,9.3,7.9,6.2,5.4,7.3,3.9,2.4,6.8,5.4,7.5,4.7,3,2,↑,2032-2038,6.15,美国电影导演：薪资回报高，收入/口碑分化大，就业波动大,"United States Film Director: high compensation, high income/reputation variance, volatile employment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-CA-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,北美,加拿大,CA,country,general,本科,25-35,global,5.8,5.2,6.2,8.3,6.4,6.3,5.2,5.7,8.7,5.1,4.0,6.7,6.3,4.8,6.1,6.1,5.3,4.2,6.6,8.9,4.2,9.2,4.1,8.8,7.5,6.0,5.0,7.1,4.3,2.4,6.6,5.6,7.9,4.8,2,1,→,2032-2038,6.06,加拿大电影导演：薪资回报高，收入/口碑分化大，职业成就感高,"Canada Film Director: high compensation, high income/reputation variance, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-MX-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,北美,墨西哥,MX,country,general,本科,25-35,global,5.7,5.3,5.4,8.2,6.0,5.7,5.2,4.9,7.4,4.3,2.9,6.5,6.0,3.7,5.3,5.9,5.8,4.4,6.7,8.5,4.2,8.8,3.5,9.3,7.8,5.1,5.0,6.9,3.9,2.2,7.0,5.3,6.1,5.0,2,1,→,2032-2038,5.65,墨西哥电影导演：收入/口碑分化大，就业波动大，职业成就感高,"Mexico Film Director: high income/reputation variance, volatile employment, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-BR-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,南美,巴西,BR,country,general,本科,25-35,global,5.3,5.0,5.9,7.6,6.2,6.2,5.1,4.7,7.2,4.3,3.3,6.4,5.7,4.0,5.8,6.3,5.4,4.5,6.2,8.6,4.1,8.7,3.7,8.8,7.5,5.2,4.7,6.7,3.7,1.8,7.2,5.3,5.9,5.0,2,1,→,2032-2038,5.64,巴西电影导演：收入/口碑分化大，就业波动大，职业成就感高,"Brazil Film Director: high income/reputation variance, volatile employment, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-AR-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,南美,阿根廷,AR,country,general,本科,25-35,global,5.2,4.9,5.8,7.7,5.9,5.9,5.0,4.8,6.8,4.5,2.9,6.4,5.9,3.7,5.5,6.0,5.6,4.5,6.6,8.2,4.3,9.0,3.3,9.0,7.6,5.0,5.1,6.8,4.0,2.1,7.1,5.5,5.9,5.0,2,1,→,2032-2038,5.61,阿根廷电影导演：收入/口碑分化大，就业波动大，职业成就感高,"Argentina Film Director: high income/reputation variance, volatile employment, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-CL-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,南美,智利,CL,country,general,本科,25-35,global,5.5,5.1,5.5,7.9,5.0,4.9,4.9,5.0,7.4,4.3,3.5,6.6,5.9,4.4,5.6,6.0,5.3,4.5,6.8,8.7,4.3,9.0,3.2,9.0,7.6,4.9,5.0,7.0,3.9,2.1,7.0,5.6,6.5,5.0,2,1,→,2032-2038,5.66,智利电影导演：收入/口碑分化大，就业波动大，职业成就感高,"Chile Film Director: high income/reputation variance, volatile employment, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-CO-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,南美,哥伦比亚,CO,country,general,本科,25-35,global,5.3,5.0,5.2,8.0,5.2,5.4,5.0,5.1,6.8,4.1,3.2,6.3,5.8,4.0,5.4,5.8,5.7,4.4,6.5,8.4,4.0,8.7,3.4,9.1,7.6,5.0,4.9,7.2,4.0,2.1,7.3,5.3,6.0,5.1,2,1,→,2032-2038,5.55,哥伦比亚电影导演：收入/口碑分化大，就业波动大，职业成就感高,"Colombia Film Director: high income/reputation variance, volatile employment, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-AU-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,大洋洲,澳大利亚,AU,country,general,本科,25-35,global,5.7,5.5,5.6,8.0,6.1,6.1,5.5,5.8,8.7,5.3,4.3,6.8,6.1,4.8,6.1,6.1,5.9,4.0,6.7,8.6,4.1,9.5,4.0,8.9,7.8,6.0,5.0,7.1,4.1,1.8,6.9,5.7,7.2,5.2,2,1,→,2032-2038,6.06,澳大利亚电影导演：薪资回报高，收入/口碑分化大，职业成就感高,"Australia Film Director: high compensation, high income/reputation variance, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-NZ-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,大洋洲,新西兰,NZ,country,general,本科,25-35,global,5.9,5.2,5.5,8.4,5.2,5.5,4.9,5.0,7.8,4.9,4.5,6.8,6.4,5.4,6.2,5.7,5.4,4.6,6.7,9.0,4.1,9.4,4.5,8.8,7.6,6.0,5.2,6.7,3.8,2.3,6.6,5.9,7.1,5.2,2,1,→,2032-2038,5.9,新西兰电影导演：收入/口碑分化大，职业成就感高,"New Zealand Film Director: high income/reputation variance, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
ART-0101-ZA-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,非洲,南非,ZA,country,general,本科,25-35,global,5.6,5.1,5.5,8.0,5.2,5.5,4.8,5.0,6.9,4.2,3.4,6.4,6.0,4.1,5.5,6.2,5.3,4.5,6.6,8.5,3.9,8.9,3.4,9.0,7.7,4.7,5.0,7.2,4.2,2.0,7.2,5.2,6.5,5.2,2,1,→,2032-2038,5.59,南非电影导演：收入/口碑分化大，就业波动大，职业成就感高,"South Africa Film Director: high income/reputation variance, volatile employment, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准
