id,major_category,major_code,mid_category,sub_category,sub_category_en,isco_code,onet_code,region,country_or_region,iso_code,type,employer_type,typical_education,typical_entry_age,locality,learning_cost,education_req,growth_coeff,career_lifespan,opportunity,market_size,supply_demand,developed_scarcity,value_added,cost_performance,stability,safety,occupational_disease,overtime,burnout,skill_versatility,career_switch,reputation_variance,ai_resistance,social_status,remote_friendly,autonomy,family_friendly,fulfillment,entrepreneurship,gender_equality,age_flexibility,social_interaction,physical_demand,license_barrier,cycle_sensitivity,side_job_compat,intl_mobility,industry_monopoly,trend_2000_2026,trend_5yr,demand_direction,ai_timeline,composite_index,summary_zh,summary_en,data_source
LAW-0101-PH-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,东南亚,菲律宾,PH,country,general,法学博士/硕士,25-30,global,8.2,8.1,7.2,7.8,7.0,5.7,6.0,5.7,8.2,6.6,6.7,9.1,5.8,3.2,3.5,7.1,6.5,2.3,6.1,7.8,5.2,5.9,3.3,6.5,7.6,6.0,6.7,7.5,0.3,8.5,3.9,3.0,6.8,3.8,3,2,↑,2032-2038,5.95,菲律宾公司法律师：薪资回报高，准入门槛高，过劳风险高,"Philippines Corporate Lawyer: high compensation, high entry barrier, high burnout risk",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-IN-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,南亚,印度,IN,country,general,法学博士/硕士,25-30,global,8.2,8.4,7.7,8.0,7.3,6.5,6.4,6.1,8.8,7.0,7.0,9.5,5.8,2.8,3.3,7.1,6.7,2.2,5.9,8.5,5.3,6.1,3.3,6.2,7.5,5.1,6.2,7.6,0.3,9.3,4.1,3.1,7.1,4.2,3,2,↑,2028-2033,6.05,印度公司法律师：薪资回报高，准入门槛高，过劳风险高,"India Corporate Lawyer: high compensation, high entry barrier, high burnout risk",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-PK-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,南亚,巴基斯坦,PK,country,general,法学博士/硕士,25-30,global,8.0,7.7,7.0,7.5,6.7,5.5,6.3,5.7,7.8,5.8,5.8,8.9,5.7,2.9,3.3,7.0,6.1,2.4,6.1,8.1,5.3,5.8,3.5,6.5,7.4,4.4,6.2,7.7,0.3,8.8,4.4,2.7,6.5,4.1,2,1,→,2032-2038,5.75,巴基斯坦公司法律师：准入门槛高，过劳风险高,"Pakistan Corporate Lawyer: high entry barrier, high burnout risk",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-BD-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,南亚,孟加拉国,BD,country,general,法学博士/硕士,25-30,global,7.7,7.7,7.0,7.7,6.2,5.1,5.8,5.6,7.9,5.7,6.1,9.0,5.8,3.0,2.8,6.5,6.3,2.4,6.1,7.9,4.9,6.0,3.4,6.2,6.9,4.9,6.4,7.4,0.5,8.7,4.4,3.0,6.4,4.2,2,1,→,2032-2038,5.69,孟加拉国公司法律师：准入门槛高，过劳风险高,"Bangladesh Corporate Lawyer: high entry barrier, high burnout risk",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-AE-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,中亚/西亚,阿联酋,AE,country,general,法学博士/硕士,25-30,global,8.4,8.3,8.0,7.9,7.4,6.5,6.9,6.1,10.0,7.8,7.1,9.7,5.8,3.0,3.3,7.0,6.6,1.8,5.9,9.1,5.7,6.5,3.6,6.4,7.6,5.3,6.2,7.5,0.3,8.9,3.8,2.8,7.8,4.4,3,2,↑,2028-2033,6.29,阿联酋公司法律师：薪资回报高，准入门槛高，过劳风险高,"United Arab Emirates Corporate Lawyer: high compensation, high entry barrier, high burnout risk",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-IL-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,中亚/西亚,以色列,IL,country,general,法学博士/硕士,25-30,global,8.1,8.5,8.1,8.0,7.1,6.7,6.7,6.9,9.6,7.5,7.3,9.8,6.0,3.8,3.5,7.1,6.7,2.0,6.4,8.9,5.8,6.6,4.1,6.4,7.6,5.9,6.4,7.8,0.5,9.3,3.7,3.2,7.5,4.2,3,2,↑,2032-2038,6.39,以色列公司法律师：薪资回报高，准入门槛高，过劳风险高,"Israel Corporate Lawyer: high compensation, high entry barrier, high burnout risk",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-SA-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,中亚/西亚,沙特阿拉伯,SA,country,general,法学博士/硕士,25-30,global,7.8,7.8,7.2,7.7,6.5,5.7,5.9,6.0,9.7,7.3,6.5,9.3,6.1,3.0,3.4,6.6,6.7,2.2,6.3,8.3,5.1,6.0,3.6,6.5,7.3,4.4,6.1,7.4,0.5,8.8,3.9,2.9,6.6,4.2,3,2,↑,2032-2038,6.01,沙特阿拉伯公司法律师：薪资回报高，准入门槛高，过劳风险高,"Saudi Arabia Corporate Lawyer: high compensation, high entry barrier, high burnout risk",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-TR-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,中亚/西亚,土耳其,TR,country,general,法学博士/硕士,25-30,global,7.8,8.0,7.3,7.8,6.8,5.6,6.1,5.8,8.4,6.4,6.6,9.3,5.5,3.4,3.0,6.9,6.7,2.1,6.0,8.0,5.4,6.3,3.5,6.6,7.3,5.2,6.3,7.3,0.3,9.0,3.8,3.1,7.0,3.7,3,2,↑,2032-2038,5.96,土耳其公司法律师：薪资回报高，准入门槛高，过劳风险高,"Turkey Corporate Lawyer: high compensation, high entry barrier, high burnout risk",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-GB-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,西欧,英国,GB,country,general,法学博士/硕士,25-30,global,8.4,8.1,8.0,8.3,7.8,6.9,7.2,7.0,9.8,8.0,8.2,9.9,6.0,3.7,3.7,7.1,6.5,1.7,6.2,9.2,6.0,7.2,4.3,6.6,7.8,6.3,6.5,7.4,0.4,9.3,3.6,3.3,7.8,4.1,3,3,↑,2032-2038,6.58,英国公司法律师：薪资回报高，准入门槛高，就业稳定,"United Kingdom Corporate Lawyer: high compensation, high entry barrier, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-FR-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,西欧,法国,FR,country,general,法学博士/硕士,25-30,global,8.0,8.2,8.0,8.0,7.2,6.6,6.9,6.6,9.4,7.7,7.9,9.9,6.2,4.4,4.3,7.5,6.3,1.9,6.1,8.9,6.1,6.7,4.8,6.9,7.6,6.1,6.6,7.7,0.7,9.4,4.0,3.4,7.3,4.0,3,2,↑,2032-2038,6.5,法国公司法律师：薪资回报高，准入门槛高，就业稳定,"France Corporate Lawyer: high compensation, high entry barrier, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-DE-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,西欧,德国,DE,country,general,法学博士/硕士,25-30,global,8.3,8.3,7.8,8.6,7.5,7.0,7.1,6.5,9.6,7.4,8.2,10.0,6.4,4.2,3.8,7.4,6.6,1.6,5.8,9.1,5.9,7.3,4.6,6.5,8.1,6.0,6.8,7.5,0.2,9.4,3.5,3.0,7.4,4.4,3,3,↑,2028-2033,6.53,德国公司法律师：薪资回报高，准入门槛高，就业稳定,"Germany Corporate Lawyer: high compensation, high entry barrier, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-NL-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,西欧,荷兰,NL,country,general,法学博士/硕士,25-30,global,8.5,8.0,7.7,8.2,7.2,6.6,7.2,6.7,9.8,7.5,7.7,9.9,6.7,4.8,4.4,7.4,6.7,1.8,6.3,9.0,5.5,7.0,4.8,6.6,8.0,6.8,7.0,7.6,0.3,9.2,3.5,3.6,8.0,4.3,3,2,↑,2032-2038,6.61,荷兰公司法律师：薪资回报高，准入门槛高，就业稳定,"Netherlands Corporate Lawyer: high compensation, high entry barrier, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-CH-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,西欧,瑞士,CH,country,general,法学博士/硕士,25-30,global,8.0,7.9,7.9,8.3,7.5,6.3,7.1,7.1,10.0,8.1,8.2,10.0,6.4,4.5,4.0,7.2,6.9,1.6,6.4,9.2,5.9,6.8,4.8,6.8,7.9,6.5,6.7,7.8,0.6,9.4,3.8,3.4,7.4,4.0,3,2,↑,2032-2038,6.68,瑞士公司法律师：薪资回报高，准入门槛高，就业稳定,"Switzerland Corporate Lawyer: high compensation, high entry barrier, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-SE-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,北欧,瑞典,SE,country,general,法学博士/硕士,25-30,global,8.4,8.1,7.9,8.2,7.0,6.2,6.8,6.7,9.7,8.0,8.1,10.0,6.7,4.5,4.3,7.4,6.5,1.8,6.3,9.0,6.0,7.3,5.1,6.6,7.8,7.2,6.9,7.4,0.4,9.4,3.9,3.1,7.4,4.0,3,2,↑,2032-2038,6.59,瑞典公司法律师：薪资回报高，准入门槛高，就业稳定,"Sweden Corporate Lawyer: high compensation, high entry barrier, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-DK-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,北欧,丹麦,DK,country,general,法学博士/硕士,25-30,global,8.1,8.5,7.3,8.2,6.8,6.1,7.0,7.1,10.0,7.5,7.9,10.0,6.5,4.6,4.4,7.2,6.4,1.7,6.2,8.7,5.8,7.1,5.1,6.9,7.7,6.8,7.0,7.8,0.6,9.7,3.7,3.4,7.6,3.8,3,2,↑,2032-2038,6.56,丹麦公司法律师：薪资回报高，准入门槛高，就业稳定,"Denmark Corporate Lawyer: high compensation, high entry barrier, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-FI-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,北欧,芬兰,FI,country,general,法学博士/硕士,25-30,global,8.3,8.3,7.4,8.2,7.0,5.3,6.9,6.6,9.7,7.3,8.0,9.9,6.6,4.8,4.3,7.0,6.1,1.5,6.1,8.6,5.6,7.0,5.4,6.6,7.3,6.9,7.0,7.4,0.5,9.4,3.8,3.1,7.2,3.9,3,2,↑,2032-2038,6.47,芬兰公司法律师：薪资回报高，准入门槛高，就业稳定,"Finland Corporate Lawyer: high compensation, high entry barrier, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-IT-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,南欧,意大利,IT,country,general,法学博士/硕士,25-30,global,8.3,8.2,7.6,8.4,6.9,6.1,6.5,5.9,9.3,7.2,7.4,9.7,6.1,4.0,3.8,7.0,6.6,1.8,6.2,8.8,5.7,6.8,4.1,6.5,7.5,5.7,6.3,7.6,0.4,9.3,3.8,3.2,7.2,4.0,3,2,↑,2032-2038,6.29,意大利公司法律师：薪资回报高，准入门槛高,"Italy Corporate Lawyer: high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-ES-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,南欧,西班牙,ES,country,general,法学博士/硕士,25-30,global,8.0,8.0,7.7,8.2,7.2,5.7,6.9,6.1,8.7,7.2,7.6,9.7,6.2,3.8,4.0,6.9,6.3,1.7,5.8,8.2,5.8,6.7,4.4,6.5,7.6,6.1,6.4,7.7,0.6,9.0,4.0,2.8,6.9,3.9,3,2,↑,2028-2033,6.26,西班牙公司法律师：薪资回报高，准入门槛高，就业稳定,"Spain Corporate Lawyer: high compensation, high entry barrier, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-PT-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,南欧,葡萄牙,PT,country,general,法学博士/硕士,25-30,global,7.9,8.2,7.1,8.2,6.9,5.6,6.4,6.1,8.8,6.6,7.3,9.6,6.4,3.9,4.0,7.0,6.5,1.8,6.1,8.0,5.8,6.6,4.3,6.3,7.1,6.0,6.7,7.7,0.2,9.1,3.6,3.0,7.2,4.2,3,2,↑,2032-2038,6.19,葡萄牙公司法律师：薪资回报高，准入门槛高,"Portugal Corporate Lawyer: high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-PL-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,东欧,波兰,PL,country,general,法学博士/硕士,25-30,global,8.3,7.9,7.6,8.2,7.0,5.8,6.5,5.8,8.9,6.7,7.4,9.7,6.1,3.7,3.9,6.9,6.8,1.8,6.2,8.6,5.6,6.4,4.3,6.5,7.5,5.8,6.5,7.4,0.2,9.3,4.1,2.8,7.1,4.3,3,2,↑,2032-2038,6.21,波兰公司法律师：薪资回报高，准入门槛高,"Poland Corporate Lawyer: high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-CZ-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,东欧,捷克,CZ,country,general,法学博士/硕士,25-30,global,8.1,7.9,7.1,8.1,7.0,5.7,6.5,6.0,8.7,7.1,7.5,9.6,6.5,4.3,4.0,6.8,6.6,1.8,5.9,8.4,5.3,7.0,4.3,6.5,7.5,5.8,6.7,7.2,0.8,9.4,4.1,2.9,7.3,4.1,3,2,↑,2028-2033,6.21,捷克公司法律师：薪资回报高，准入门槛高，就业稳定,"Czech Republic Corporate Lawyer: high compensation, high entry barrier, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-RU-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,东欧,俄罗斯,RU,country,general,法学博士/硕士,25-30,global,8.3,8.0,7.4,7.9,6.8,6.2,6.3,5.7,8.9,6.3,6.2,9.0,6.0,3.4,3.6,7.2,6.2,2.5,6.0,8.6,5.4,6.4,3.5,6.4,7.1,5.9,6.6,7.8,0.7,8.9,4.3,2.7,6.7,3.6,2,2,↑,2032-2038,5.98,俄罗斯公司法律师：薪资回报高，准入门槛高,"Russia Corporate Lawyer: high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-US-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,北美,美国,US,country,general,法学博士/硕士,25-30,global,8.0,8.3,8.2,8.4,7.8,7.5,7.2,6.8,9.9,8.0,8.0,9.9,6.1,3.4,3.3,7.3,7.0,1.8,6.2,9.7,6.1,6.8,4.0,6.5,8.1,6.6,6.4,7.3,0.7,9.1,4.0,3.0,7.2,4.3,3,3,↑,2032-2038,6.56,美国公司法律师：薪资回报高，准入门槛高，就业稳定,"United States Corporate Lawyer: high compensation, high entry barrier, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-CA-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,北美,加拿大,CA,country,general,法学博士/硕士,25-30,global,8.5,8.4,8.0,8.1,7.6,6.3,7.1,6.8,10.0,7.6,8.1,10.0,6.5,3.9,3.6,7.1,6.5,1.8,6.0,9.2,5.8,6.9,4.9,6.9,7.7,6.9,6.6,7.8,0.2,9.5,3.7,2.9,7.6,4.0,3,2,↑,2032-2038,6.54,加拿大公司法律师：薪资回报高，准入门槛高，就业稳定,"Canada Corporate Lawyer: high compensation, high entry barrier, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-MX-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,北美,墨西哥,MX,country,general,法学博士/硕士,25-30,global,8.2,7.7,7.1,7.6,6.9,5.4,6.0,5.5,8.3,6.3,6.3,9.0,5.6,3.3,3.1,6.7,6.5,2.4,5.8,8.0,5.2,6.2,3.9,6.0,7.1,5.0,6.5,7.4,0.2,8.9,3.9,3.1,7.0,3.8,2,2,↑,2028-2033,5.84,墨西哥公司法律师：薪资回报高，准入门槛高，过劳风险高,"Mexico Corporate Lawyer: high compensation, high entry barrier, high burnout risk",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-BR-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,南美,巴西,BR,country,general,法学博士/硕士,25-30,global,7.9,7.7,7.3,7.7,7.0,6.3,6.3,5.8,8.8,6.8,6.9,9.3,6.1,3.3,3.8,7.3,6.4,1.9,5.9,8.4,5.9,6.3,3.8,6.3,7.8,5.2,6.4,7.7,0.8,8.7,4.2,3.1,6.6,3.8,3,2,↑,2028-2033,6.11,巴西公司法律师：薪资回报高，准入门槛高,"Brazil Corporate Lawyer: high compensation, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-AR-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,南美,阿根廷,AR,country,general,法学博士/硕士,25-30,global,8.0,8.2,7.2,7.7,7.0,5.9,6.2,5.6,8.5,6.6,6.2,9.2,5.8,3.6,3.2,6.7,6.8,2.2,5.9,8.3,5.5,6.4,3.7,6.4,7.6,5.3,6.2,7.7,0.4,9.0,4.3,2.9,6.9,4.1,3,2,↑,2028-2033,5.95,阿根廷公司法律师：薪资回报高，准入门槛高，过劳风险高,"Argentina Corporate Lawyer: high compensation, high entry barrier, high burnout risk",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-CL-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,南美,智利,CL,country,general,法学博士/硕士,25-30,global,7.9,7.9,7.2,7.9,6.5,5.5,6.3,6.1,8.7,7.2,7.5,9.5,6.2,3.5,3.4,6.7,6.2,1.7,5.9,8.2,5.2,6.6,4.2,6.8,7.3,5.5,6.3,7.3,0.7,9.1,3.9,3.0,6.9,3.8,3,2,↑,2028-2033,6.11,智利公司法律师：薪资回报高，准入门槛高，就业稳定,"Chile Corporate Lawyer: high compensation, high entry barrier, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-CO-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,南美,哥伦比亚,CO,country,general,法学博士/硕士,25-30,global,7.8,7.8,7.0,7.7,6.4,5.4,6.4,5.5,8.0,6.6,6.5,9.2,5.9,3.2,3.3,6.9,6.5,2.1,6.0,7.9,5.1,6.3,3.5,6.1,7.5,5.2,6.4,7.7,0.6,9.1,4.4,2.7,6.4,3.7,3,2,↑,2032-2038,5.87,哥伦比亚公司法律师：薪资回报高，准入门槛高，过劳风险高,"Colombia Corporate Lawyer: high compensation, high entry barrier, high burnout risk",AI综合评估 + O*NET/ILO/OECD锚点校准
LAW-0101-AU-general,法律与社会服务,LAW,律师各专业,公司法律师,Corporate Lawyer,2611,23-1011.00,大洋洲,澳大利亚,AU,country,general,法学博士/硕士,25-30,global,8.4,8.3,8.0,8.5,7.3,6.3,7.0,6.7,9.8,8.0,8.0,10.0,6.4,4.1,4.0,7.4,6.6,1.6,6.0,9.0,5.7,7.1,5.1,6.4,7.9,6.4,7.1,7.5,0.5,9.6,4.0,3.4,7.6,4.2,3,2,↑,2032-2038,6.56,澳大利亚公司法律师：薪资回报高，准入门槛高，就业稳定,"Australia Corporate Lawyer: high compensation, high entry barrier, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
